GeoFips,GeoName,LineCode,Description,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4
48000,Texas,76,"      Arts, entertainment, and recreation",11612.8,11923.9,12412.7,12291.5,12317.8,13165.8,12926.9,12812.7,13025.3,13181.3,13976.8,14442.7,11990.7,6253.5,8759.5,9856.7
48000,Texas,79,      Accommodation and food services,48317.2,48405.8,48580.7,49390.4,48295.9,48805.2,49343.4,50900.6,51115.2,51458.2,53903.5,53431.3,48885.9,35013.3,46533.7,45330.9
48000,Texas,82,      Other services (except government and government enterprises),32748.2,32832.2,33329.2,34254.4,34410.7,35110.7,35287.5,35907.2,36106.7,36868.8,37669.5,38599.7,38396.5,31613.6,36350.1,36909.9
48000,Texas,83,  Government and government enterprises,177916.9,180083.5,182021.6,185010.4,185046.1,187530.9,188648.6,188167.8,188368.5,189170.4,192519.3,197385.5,202951.1,200804.7,205347.2,204762.9
48000,Texas,84,    Federal civilian,27134.4,27421.2,27765.4,28243.1,28589.5,28795.3,28867.6,29076.3,29330.7,29612.6,29968.7,30216,30827.2,31579.3,32968.2,32634.6
48000,Texas,85,    Military,15562.1,15639.9,15739.2,15770.8,15384.3,15485.1,15592.9,15555.1,15668,15866.4,15949.1,15998,15950.8,16233.1,16256.8,16592
48000,Texas,86,    State and local,135220.4,137022.4,138517,140996.5,141072.3,143250.5,144188.1,143536.4,143369.8,143691.4,146601.5,151171.5,156173.1,152992.3,156122.2,155536.3
49000,Utah,1,All industry total,163014.5,165831.6,170489.5,175264,179124,183846.9,186588.1,188270.9,193563.5,193791.5,198394.9,200405.5,200477.5,191793.1,205741.3,210521.7
49000,Utah,2,  Private industries,142441.4,144947.2,149326.3,153734,157731.8,162105.8,164675.8,166314.6,171344.4,171292.3,175404.9,177006.6,176572.5,168108.8,181691.8,186175.2
49000,Utah,3,"      Agriculture, forestry, fishing and hunting",884.2,922.3,810.2,820.3,976.3,949.4,811,796.3,851.1,878.4,861.5,917.5,942.9,585.9,868.8,849.6
49000,Utah,6,"      Mining, quarrying, and oil and gas extraction",3234,3335.1,3362.7,3597.8,3507.2,3697.4,3654.9,3608.1,3375.5,3554.6,3597.3,3984.6,3964.1,2576.8,3450.3,3422.9
49000,Utah,10,      Utilities,2216.2,2239.7,2082.6,2264.6,2348.4,2470.6,2439.8,2497.8,3012,2817.4,2956.3,2674.5,3455.9,3330.6,3491.9,3413.3
49000,Utah,11,      Construction,10402.4,10719.3,11061.7,11448.6,11699.1,11904.2,11955.9,12157.2,12603.1,12883.5,13452.2,13951.1,14166.6,14622.2,14971.5,15395
49000,Utah,12,      Manufacturing,17534.3,17856.4,18822.6,19873.3,20125.5,20774.1,21404.7,21688.8,22027.7,21983.5,21948,22091.4,21150.1,19758.8,21237.5,21942.3
49000,Utah,13,          Durable goods manufacturing,11224.5,11160.7,11681.2,12341.2,12394.4,12669.1,12954,12862,13165.6,12978.8,12938.6,13246.6,13159.4,12575.9,13855.7,14187.1
49000,Utah,25,          Nondurable goods manufacturing,6309.8,6695.6,7141.4,7532.1,7731.1,8105,8450.7,8826.9,8862.1,9004.7,9009.4,8844.8,7990.7,7182.9,7381.7,7755.2
49000,Utah,34,      Wholesale trade,8572.1,8872.3,8878.5,9141.6,9168.7,9306.4,9470.6,9618.2,9927,9636.6,9867.7,9876.1,10042.8,9309.2,10687.1,10779.1
49000,Utah,35,      Retail trade,11319.5,11499.9,11796.7,12027.9,12102.2,12662.4,12667.8,13007,13159,12816.1,13378.8,13251.8,12947.1,12954.9,14608.5,15033.3
49000,Utah,36,      Transportation and warehousing,5783.7,5983,6056,6173.3,6274,6236.8,6344,6599.1,6866,6954.8,6974.1,6786.2,6614,5051.3,5586.8,5855.1
49000,Utah,45,      Information,7685.5,7866.3,8000.3,8236,8386.8,8634.6,8857.7,8728,9035.4,9359.1,9779.1,10112.2,10206.9,10405.8,10522.2,10713.8
49000,Utah,51,      Finance and insurance,14587.5,14831.3,15665.3,16209.2,17110.3,18053.8,18557.6,17816.3,18732.7,18907.9,19331.1,19506.9,19230.8,20436.5,20581.5,21461.3
49000,Utah,56,      Real estate and rental and leasing,20343.9,20658.9,21172.9,21876.9,22644.7,23129.6,23544.3,23852.4,23985,24208.6,24527.7,24744.9,25222.8,24593,25584.2,25724.6
49000,Utah,60,"      Professional, scientific, and technical services",10524.1,10672.7,10902.8,11353.1,11759.2,12476.9,12803.4,13268.1,14381.3,13506.4,14182.3,14019.3,14031.4,14152.9,15009.9,15810
49000,Utah,64,      Management of companies and enterprises,2130,2340.5,2322.2,2395.4,2350.3,2395.2,2379.7,2419.7,2507.4,2385.2,2512.4,2450.3,2536.1,2530.6,2554.6,2640.6
49000,Utah,65,      Administrative and support and waste management and remediation services,4860.8,4927.7,5152.5,5165.4,5146.4,5263.5,5306.2,5467,5688,5760.6,5756.2,5926.6,5815.4,5473.6,6137.1,6175
49000,Utah,69,      Educational services,2434.3,2467.1,2565.4,2578,2650.5,2651.6,2803.6,2856.3,2938.8,2945.8,3019.7,3047.3,3167.6,2828.5,3074.9,2990.1
49000,Utah,70,      Health care and social assistance,9672,9364,10012,9751.7,10330.8,10186.3,10277.6,10390.1,10712.7,10876.8,10901,11091.7,11063.1,9985.1,11646.5,11882.1
49000,Utah,76,"      Arts, entertainment, and recreation",1459.8,1537,1647.4,1648.2,1643.7,1636,1660.5,1682.1,1564.1,1652.7,1745.3,1800,1639.5,972.1,1287.2,1675.4
49000,Utah,79,      Accommodation and food services,4321.5,4331.4,4436.6,4524,4753.6,4837.9,4914.3,5035.8,5205.7,5315.3,5497,5401.2,4918.4,3604.4,4748.9,4614.2
49000,Utah,82,      Other services (except government and government enterprises),4475.6,4522.4,4577.9,4648.8,4754,4839.1,4822.1,4826.4,4771.8,4849.1,5117,5373,5457,4936.5,5642.5,5797.6
49000,Utah,83,  Government and government enterprises,20573.1,20884.4,21163.3,21530.1,21392.2,21741.2,21912.3,21956.3,22219.1,22499.2,22990.1,23398.9,23905,23684.4,24049.5,24346.5
49000,Utah,84,    Federal civilian,4800.7,4817.7,4844.7,4870.6,4953.6,4994.8,5039.6,5067.7,5092.9,5166.3,5220,5321.6,5422.7,5611.5,5657.2,5763.8
49000,Utah,85,    Military,1431.1,1443.3,1465.3,1487.9,1474.6,1482.3,1489.9,1479.7,1512.3,1515.8,1515.1,1517.3,1504.1,1538.7,1539.7,1540.5
49000,Utah,86,    State and local,14341.3,14623.4,14853.2,15171.6,14964.1,15264.1,15382.9,15408.9,15614,15817.1,16254.9,16560.1,16978.2,16534.1,16852.7,17042.1
50000,Vermont,1,All industry total,32056.1,32088.7,32366.1,32553.6,32808.1,33164.1,33093.7,33201.4,33874,33874.6,34441.1,34733.5,35048.2,31281.2,34590.4,35154.6
50000,Vermont,2,  Private industries,27502.9,27573.3,27716.4,27909.8,28122.5,28449,28331.8,28440.3,29091.2,29046.8,29553.5,29814.2,30002.6,26293.1,29501.5,30010.9
50000,Vermont,3,"      Agriculture, forestry, fishing and hunting",416.1,424,421.9,443.1,413.6,421.5,371.6,357,440.3,425.5,421,479.4,417.2,241.5,411.6,380.6
50000,Vermont,6,"      Mining, quarrying, and oil and gas extraction",196.5,199.2,185.4,184.8,154.8,132.4,115.1,99.8,89.4,98.9,107.3,138.8,158.3,111.9,163.3,176.5
50000,Vermont,10,      Utilities,605.9,642.6,612.7,610.5,643.5,664,632.5,707.8,659.6,637.3,669.5,689.6,642.7,637.1,728.3,663.7
50000,Vermont,11,      Construction,1123.5,1133.8,1137.9,1160.9,1151.9,1158.4,1133.9,1115.6,1173.4,1172.9,1172.7,1163.4,1198.9,991.7,1122.1,1175.7
50000,Vermont,12,      Manufacturing,3009.4,2985.7,2950.2,2981.4,3013.2,3133.6,3055.2,3066.7,3072.5,2974.1,3202.9,3250.5,3241.4,3034.8,3379.3,3384.8
50000,Vermont,13,          Durable goods manufacturing,1896.4,1942.7,1885.2,1905.3,1937.5,1991.4,1951.1,1948,2007.7,1881.7,2083.7,2107.8,2062.1,1935.4,2186,2251.3
50000,Vermont,25,          Nondurable goods manufacturing,1113,1043,1065,1076.1,1075.7,1142.2,1104.1,1118.7,1064.8,1092.4,1119.2,1142.7,1179.3,1099.4,1193.4,1133.5
50000,Vermont,34,      Wholesale trade,1593.7,1600.2,1628.2,1617.7,1689.7,1668.4,1670.5,1673.3,1742.3,1755.1,1804.2,1842.1,1789.5,1623.1,1792.5,1824.6
50000,Vermont,35,      Retail trade,2345,2384.2,2406.1,2427,2439,2475.6,2472.7,2492.3,2512.4,2553.2,2557.4,2522.8,2460.6,2291.4,2634.2,2732.5
50000,Vermont,36,      Transportation and warehousing,534.1,541.1,538.5,540,547.3,566.1,550.1,555.4,561.2,571.1,585.5,597.2,564.4,440.5,522.8,562.1
50000,Vermont,45,      Information,824.2,802.4,805.4,824.1,805,825.1,823.3,827.4,854.1,883.6,883.5,871.7,894.6,830.6,867.3,891.1
50000,Vermont,51,      Finance and insurance,1775.7,1734.6,1709.4,1743.9,1800.2,1841.3,1924,1881.5,1955,1941.3,1936,2008,1929.9,1995,1952.2,1954.5
50000,Vermont,56,      Real estate and rental and leasing,4678.2,4725,4678.4,4625.4,4546.1,4473.9,4438.2,4448.9,4500.1,4588.6,4671.5,4729.9,4819.5,4777.9,4957.9,4986.7
50000,Vermont,60,"      Professional, scientific, and technical services",2059.3,2094,2130.2,2180.2,2210.7,2240.6,2260.8,2224.4,2349.7,2270.4,2331.4,2331.4,2462.6,2274.3,2370.4,2387.1
50000,Vermont,64,      Management of companies and enterprises,244.8,248.1,264.9,285.9,253.7,254.6,259.4,271.1,315,304.7,286.4,292.1,317.8,282.7,281.6,305.6
50000,Vermont,65,      Administrative and support and waste management and remediation services,838.2,868.9,885.7,909.3,905,923.1,934.2,952.3,977.2,978,991.1,991.8,1024.9,895.8,1002.5,1015.1
50000,Vermont,69,      Educational services,976.3,951.1,958.8,960.8,971.4,973.2,987,996.2,977.4,994.7,972.6,946,928.3,823.3,806.2,843.3
50000,Vermont,70,      Health care and social assistance,3478.5,3432.3,3553.7,3568.9,3601.7,3664.7,3650.9,3719,3785.6,3763.1,3804.8,3815.8,3948,3354.3,3979.2,4038.7
50000,Vermont,76,"      Arts, entertainment, and recreation",357.5,351.5,356.9,359.1,367.2,382.6,391,394.3,377.9,382.6,387.1,381.6,405,178.9,231,275.6
50000,Vermont,79,      Accommodation and food services,1733,1743.8,1772.2,1753.1,1850.1,1876.6,1880.8,1875.6,1963.2,1964.9,1974.5,1958.9,2011.1,869.8,1550.3,1634.1
50000,Vermont,82,      Other services (except government and government enterprises),713,710.6,719.8,733.6,758.7,773.3,780.6,781.5,784.8,786.9,794.3,803.1,787.7,638.6,748.5,778.6
50000,Vermont,83,  Government and government enterprises,4553.2,4515.4,4649.7,4643.8,4685.6,4715,4761.9,4761.2,4782.9,4827.9,4887.7,4919.3,5045.7,4988,5088.9,5143.7
50000,Vermont,84,    Federal civilian,965.1,975.6,988.7,1009.9,1026.5,1036,1044.2,1053.7,1056.9,1067.7,1073.2,1070.1,1083,1101.8,1124.9,1099.4
50000,Vermont,85,    Military,187.2,193.2,200.9,204.5,194.3,190,190.1,192.5,195.8,197.8,197.2,194.2,191.2,196.7,190.8,190.5
50000,Vermont,86,    State and local,3400.9,3346.6,3460.1,3429.4,3464.8,3489.1,3527.5,3515,3530.1,3562.4,3617.2,3655,3771.5,3689.5,3773.1,3853.9
51000,Virginia,1,All industry total,503892.6,507731.1,513169.9,519666.2,524538,531273.9,536405.3,539408.8,548094.6,552448.9,563263.9,567250.1,565892.6,525777.8,562664.7,573635.4
51000,Virginia,2,  Private industries,410888.5,414196.1,419667.1,425590.3,430901.1,436724.9,440658.3,443934.4,451860.4,456080.8,464593.4,468377.6,465074.5,425507.6,462473.5,471969.4
51000,Virginia,3,"      Agriculture, forestry, fishing and hunting",1928.7,1822.8,1740.2,1832.6,1750.3,1855,1611.8,1557.4,1305.5,1261.7,1635.2,2259.2,2796.6,517.6,1534.9,1459.4
51000,Virginia,6,"      Mining, quarrying, and oil and gas extraction",1378.9,1427,1517.3,1543.9,1554.7,1615.8,1614.9,1520.1,1428.7,1464.2,1471.3,1725.8,1732.9,1026.9,1381.8,1327.3
51000,Virginia,10,      Utilities,7258.5,7434.3,7365.2,7653.8,7534.3,7554.6,7761,7853.1,7984,7823.1,8565.6,8698.6,7654.3,8027.4,8357.1,7748.6
51000,Virginia,11,      Construction,21870.7,21769.3,22329.9,22820.1,22602.1,22826.1,23056,23458.2,24447.4,24389.3,24951.1,24806.1,25942.3,24278.9,25026.5,26112.3
51000,Virginia,12,      Manufacturing,42466,41965.8,42029.8,43163.2,43670.2,44392.1,44355.2,45111,44475.4,45668.4,46873.1,46627.8,46393.8,41951.4,46342.3,47381.7
51000,Virginia,13,          Durable goods manufacturing,17014.2,17151.3,17278.7,17906.8,18325.6,19013.4,19378,20171.9,20201.1,20405,20459.4,19859.7,18938.4,16953.2,19315,20081
51000,Virginia,25,          Nondurable goods manufacturing,25451.8,24814.5,24751.1,25256.4,25344.6,25378.7,24977.2,24939.2,24274.3,25263.4,26413.6,26768.1,27455.3,24998.2,27027.2,27300.8
51000,Virginia,34,      Wholesale trade,21562.4,21948.3,22281.1,22531.5,22903,22922,23260.1,23882,23786,23931.5,24514.1,24616.7,24929.6,22583.1,25152.1,25408.9
51000,Virginia,35,      Retail trade,25329.2,25320.4,25724.3,25819.7,25904.4,26206.3,26582.5,26769.1,27312.3,28011.6,28321.2,28495,28762.5,27460.3,31311.5,31219.8
51000,Virginia,36,      Transportation and warehousing,13523.1,13472.6,13665.4,13765.1,13738.6,13843.2,13920.1,14413.7,14454.5,14669.8,14757.7,14366.1,13859.5,10678.1,11544.8,12142.3
51000,Virginia,45,      Information,17059.9,18060,18128.3,18295.6,17461.9,18630.3,19111.3,17822.7,21420,20375,20303.1,21072.2,19646,20040.8,21593.2,22212
51000,Virginia,51,      Finance and insurance,27227.6,27665.5,28871.7,29211.1,30225.2,30617.2,32110.1,31141.5,32145.7,32705.1,32903.4,33973.5,33004.1,33901.6,34979.4,37505.4
51000,Virginia,56,      Real estate and rental and leasing,67946.4,68798.2,69629.4,70121.2,71061.8,72035.1,72426.1,73245.9,74172.6,74903.1,75479,75374.1,75047.7,72665.4,74514.6,74817.5
51000,Virginia,60,"      Professional, scientific, and technical services",65600.7,66030.8,67163.3,68160.4,69923.7,71191.9,71188.1,71805.9,72333,72585.4,73942.5,74646.6,75173.1,71871.2,75482.9,76203.5
51000,Virginia,64,      Management of companies and enterprises,12320.5,12147.4,12355.2,12806.8,13488,12841.8,13230.8,13203.1,13325.4,13842.4,14423.7,14403.7,14717.5,13923.9,14041.3,15111.2
51000,Virginia,65,      Administrative and support and waste management and remediation services,17752.3,18310.2,18579.6,18851.2,19143.2,19577.4,19620.5,20124.5,20205.2,20408.9,20999.2,21315.5,20375.8,17975.5,20037.4,21137.3
51000,Virginia,69,      Educational services,5164.5,5119.2,5125.9,5133.1,5223.3,5219.6,5369.1,5431,5506.9,5632.6,5583.7,5528,5734.2,4689.6,5214.3,4976.1
51000,Virginia,70,      Health care and social assistance,32616.6,32820.9,32788,33221.7,33706.3,33934.4,33868.2,34464.5,34770.9,35314.3,36139.9,35990.3,36422.7,31158.3,36585.7,37559.7
51000,Virginia,76,"      Arts, entertainment, and recreation",3439.7,3501.2,3559.2,3587.1,3615.4,3874.8,3831.2,3864.8,3815.4,3804.9,3991.7,4264.1,4078.1,1932.3,2722.3,3046
51000,Virginia,79,      Accommodation and food services,13918.4,13998.7,14029.3,14099.4,14238.9,14328.6,14334,14654.7,15432.9,15531.7,15736.5,15935.5,14651.7,8878.3,13032.6,12804.1
51000,Virginia,82,      Other services (except government and government enterprises),12524.4,12583.6,12784,12972.8,13155.8,13258.7,13407.5,13611.3,13538.7,13757.8,14001.3,14278.7,14152.5,11947,13618.8,13796.3
51000,Virginia,83,  Government and government enterprises,93004.1,93534.9,93502.7,94075.9,93636.9,94549.1,95746.9,95474.5,96234.2,96368,98670.5,98872.5,100818.1,100270.2,100191.2,101666
51000,Virginia,84,    Federal civilian,31225.3,31341.8,31585.1,31902.8,32234.5,32798.3,33145,33310.3,33512.7,33762.1,34079.3,34255.5,34836.6,35133.5,35168,35802
51000,Virginia,85,    Military,19714.8,19432.5,19201.1,18845.6,17598.9,17300.8,17198.1,17206.4,17366.6,17508.1,17640.9,17733,17807.5,18369.1,18150.1,18475.1
51000,Virginia,86,    State and local,42064,42760.7,42716.6,43327.6,43803.5,44450,45403.8,44957.7,45354.9,45097.8,46950.3,46883.9,48174,46767.6,46873,47388.8
53000,Washington,1,All industry total,506007,512108.4,523278.5,536244.3,551192.3,560994.4,571976.8,573092.1,585316.1,588672.6,598882.3,608056.2,613676.2,576558.7,630611.9,631029.7
53000,Washington,2,  Private industries,438980.3,444426.8,454673.1,466210,481395.4,489636.5,499412.4,499978.7,511780,514968.9,524014.6,532302.7,536057.4,501221.4,553728.9,553532.4
53000,Washington,3,"      Agriculture, forestry, fishing and hunting",7060.6,7110.1,7341.1,7515.4,7429.4,7727.2,7715.2,7416.8,8004.8,7641,7252.5,6949.9,6834.4,7310,7620.9,8062.5
53000,Washington,6,"      Mining, quarrying, and oil and gas extraction",540,550.4,524.3,593.1,632.5,657.2,670.9,628.1,527,512.1,489.5,470.4,465.9,280.2,407.2,432.7
53000,Washington,10,      Utilities,4454,4530.9,4388.1,4388.9,4466.2,4331,4400,4385.6,4573.1,4643.5,4811.2,4879.4,4933.7,4581.9,4815.5,4826.3
53000,Washington,11,      Construction,21102.4,21431.3,22143.1,22807.5,23856.6,24456.3,24690.9,25102,25361.8,25800.9,25917.9,25922.2,26527.7,22895.4,26290.6,26536.1
53000,Washington,12,      Manufacturing,58627.6,59737.6,60608.1,62285,63351.3,62697.8,62480.9,63291.9,67442.9,63392.9,63326.7,62789.8,61374.1,57733,60633.5,60145
53000,Washington,13,          Durable goods manufacturing,46227.8,47118.9,47447,48534.8,49084.7,47972.3,47608.4,48252.9,52643.7,48399.9,48349.5,48035.2,47270,45379.5,47261.1,46296.5
53000,Washington,25,          Nondurable goods manufacturing,12399.8,12618.7,13161.1,13750.3,14266.6,14725.5,14872.5,15038.9,14799.2,14993,14977.1,14754.6,14104.1,12353.5,13372.3,13848.4
53000,Washington,34,      Wholesale trade,26992.7,27166.3,27488.2,28117.7,28498,29089,29516.4,29883,30284.9,30625.5,31417.7,31532.5,30933.6,28069.4,32222.7,32469.3
53000,Washington,35,      Retail trade,41455.8,42602.7,44508.1,46799.3,47659.2,49417.6,49761.2,47430.1,49088.1,50997.5,52522.2,53577.7,55490.1,55863.6,62944.4,63509.4
53000,Washington,36,      Transportation and warehousing,14521.7,14668,14717,14922.7,15201.4,15574.5,15725,16130.5,16780,16572.3,16913,16660.3,15268.9,11590.9,12487.3,13320
53000,Washington,45,      Information,62285.5,62283.8,64543.4,66606.5,70192,72065.2,77373.4,77983.8,80180.8,82551.7,84551.7,89126.7,94012.5,96302.6,108446.5,104998.2
53000,Washington,51,      Finance and insurance,19573,18849.2,19388.1,19741.3,21464.8,22375.3,22978.3,22190.1,22641.3,22845.7,23605.6,24494.2,23526.2,24928.9,25848.7,26836.9
53000,Washington,56,      Real estate and rental and leasing,63147,64114.1,65328.4,66922.8,68551.9,69390.9,70607.9,71161.3,72073.6,73130.6,74305,74946.9,76087.1,73843.9,76805.7,76395.4
53000,Washington,60,"      Professional, scientific, and technical services",32759.2,33316.6,34163.6,34887.7,37730.8,38211.5,38556.3,38022,38705.9,39711.2,40473.2,41487.7,42214.3,39567.7,42082.9,43348
53000,Washington,64,      Management of companies and enterprises,6354.1,6635,6778.1,6924.1,6960.3,7168.4,7273.6,6925.4,7732.4,7276.7,7262.3,7656.5,7196.9,7585.8,7226.1,7472.3
53000,Washington,65,      Administrative and support and waste management and remediation services,13875.9,14330.9,14696.8,14635.1,14816.6,14908.8,15219.3,15471.6,15768.7,15765.4,16363.8,16361.7,16833,14578.8,16030.3,16356.7
53000,Washington,69,      Educational services,3101.8,3127.8,3155.5,3160.7,3211.8,3245.3,3283.4,3350.1,3435,3475.7,3523.9,3470.4,3432.9,2880.5,3102.8,3035.8
53000,Washington,70,      Health care and social assistance,33095.9,33120.7,33505,34108.3,34646.5,35183.8,35486.4,36043.9,36132,36708.9,37426.4,38082.7,37774.9,32472.6,38916.6,38568.4
53000,Washington,76,"      Arts, entertainment, and recreation",4213.3,4243.8,4338.7,4323.5,4743.4,4903,5043.3,4978,4820.9,4956.2,4965.7,4985.3,4677.2,2039.5,2856,3343.1
53000,Washington,79,      Accommodation and food services,15885.9,16469.5,16696,16846.8,17047.1,17102.1,17440.3,18393.4,16866.7,16826.2,17232.1,16960.2,16412.8,9245.7,13425.3,12326.6
53000,Washington,82,      Other services (except government and government enterprises),9933.9,10138.1,10361.6,10623.6,10935.9,11131.4,11189.7,11191.1,11360.2,11534.9,11654.4,11948.1,12061.4,9450.9,11566.1,11549.9
53000,Washington,83,  Government and government enterprises,67026.7,67681.6,68605.5,70034.4,69797,71358,72564.4,73113.4,73536.1,73703.7,74867.7,75753.5,77618.8,75337.3,76883.1,77497.3
53000,Washington,84,    Federal civilian,12171.7,12182,12253.1,12377.7,12421.2,12531.3,12649.7,12743,12848.1,12898.2,12948.8,12908.1,12992.5,13086,13287.9,13293.4
53000,Washington,85,    Military,7690.4,7661.8,7609.1,7588.4,7029.4,6966.2,6957.8,6984.9,6909.3,6984.8,6989.1,7064.7,7099.6,7330.2,7439.2,7566.6
53000,Washington,86,    State and local,47164.7,47837.9,48743.3,50068.2,50346.4,51860.5,52957,53385.5,53778.7,53820.6,54929.8,55780.7,57526.7,54921.1,56156,56637.3
54000,West Virginia,1,All industry total,74600.8,74108.4,74694.5,75876.8,77161,78964.2,80359.4,80287,78475.7,79192.6,79709.2,79924.9,79164.3,69835.7,77801.1,79390.6
54000,West Virginia,2,  Private industries,62890.2,62321.7,62930.9,64068.1,65261.2,66996.9,68095.3,68037.6,66081.2,66677.9,66812.5,66924.4,65710,56725.9,64445.9,65711.1
54000,West Virginia,3,"      Agriculture, forestry, fishing and hunting",420.9,379,349.5,362.9,354.1,374.4,340.9,312.1,318.4,309.5,329.5,404.2,474.5,164.5,262.3,296.3
54000,West Virginia,6,"      Mining, quarrying, and oil and gas extraction",7670,7607.1,7906.5,8549.5,8560.8,8681.2,8912.1,8389.9,7986.2,8328.8,8244.1,8987.3,8981.9,5083.2,7550.3,8327.2
54000,West Virginia,10,      Utilities,2259.8,2223.1,2186,2173.1,2167.7,2212.5,2140.4,2184.5,2153.9,2203.3,2217.5,2217.7,2079.5,2145,2283.9,2270.9
54000,West Virginia,11,      Construction,3165.8,3230,3260.4,3510.1,3602.8,4406,5311.7,5317,4241.5,4162.1,3992.2,3244.6,3319.6,3052.1,3023,3069.2
54000,West Virginia,12,      Manufacturing,7844.9,7603.2,7672.1,7817.9,8153.5,8049.2,7814.4,7870.1,7466.9,7466.8,7467.8,7517.9,7167.9,6478.6,7332.2,7609.2
54000,West Virginia,13,          Durable goods manufacturing,3229.8,3180.3,3342,3465.2,3633.1,3693.1,3729.5,3820.7,3685.6,3661,3562.4,3524,3439.5,2904.7,3433.3,3438.9
54000,West Virginia,25,          Nondurable goods manufacturing,4615.1,4422.9,4330.1,4352.7,4520.4,4356,4084.9,4049.3,3781.3,3805.8,3905.4,3993.9,3728.4,3574,3898.9,4170.3
54000,West Virginia,34,      Wholesale trade,3627,3720.3,3775.7,3790.5,3777.6,3803.9,3872.8,3983.4,4024.2,4023.7,4015.4,4037.8,3923.4,3581.7,3921,3928.2
54000,West Virginia,35,      Retail trade,4995.9,5003.4,5002.1,5050.1,5056,5067.9,5052.4,5094.8,5165.5,5209.4,5259.2,5190.9,5172.2,5066.4,5596,5455.2
54000,West Virginia,36,      Transportation and warehousing,2158.9,2119.4,2147.9,2172.7,2096.6,2201.9,2190.3,2232.3,2220.4,2201.2,2202.7,2181.8,2168.7,1719.4,1984.5,2022.2
54000,West Virginia,45,      Information,1474,1390.2,1412.9,1358.7,1346.8,1466.8,1432,1455.7,1429.3,1416.8,1414.4,1374.2,1449.8,1334.6,1398.6,1411.3
54000,West Virginia,51,      Finance and insurance,2619.6,2596.6,2526.7,2554.4,2737,2964.6,2927.6,2865.3,2798.6,2789.9,2807,2965.3,2893.9,2974.4,3049.5,3050.2
54000,West Virginia,56,      Real estate and rental and leasing,8138.3,8024.6,7958.6,8020.6,8190,8327.6,8388.8,8473,8486,8585.6,8681.2,8676.5,8545.3,8399.9,8627.3,8614.1
54000,West Virginia,60,"      Professional, scientific, and technical services",3229.2,3338.3,3321.3,3307.3,3478.9,3553.4,3630.5,3720.4,3396.3,3385.5,3424.9,3371.9,3069.1,2836.3,3017.2,2939.5
54000,West Virginia,64,      Management of companies and enterprises,719.1,698.1,699,710.5,799.3,809,792.8,790.3,835.7,822.3,839.5,878.9,819.1,865.2,835.2,875.3
54000,West Virginia,65,      Administrative and support and waste management and remediation services,1876.1,1879.3,1931.1,1934,1989.4,2052,2083.8,2144.6,2135.2,2147.2,2176.4,2110.7,2095.9,1853.5,2029,2018.4
54000,West Virginia,69,      Educational services,450.5,439.7,434.9,431.4,428.1,429,452.2,446.7,487.4,455.1,456.1,438.4,430.2,379.5,407.8,402.9
54000,West Virginia,70,      Health care and social assistance,7892.7,7761.9,7972.4,7974.6,8036.9,8113,8234,8243.4,8306,8472,8567.8,8581.6,8617.8,7726.8,8917.9,9198.7
54000,West Virginia,76,"      Arts, entertainment, and recreation",396.7,402.5,395.9,403.8,400.9,419.8,431.3,411.3,425.3,438.8,447,448,447.7,200.2,320.5,363.4
54000,West Virginia,79,      Accommodation and food services,2487.3,2450,2475.8,2433.1,2529.1,2486.1,2522.2,2545.7,2631,2638.7,2654.8,2666.8,2467.8,1557.7,2344.9,2287.9
54000,West Virginia,82,      Other services (except government and government enterprises),1463.6,1454.9,1502.3,1512.8,1555.7,1578.7,1565,1557.1,1573.3,1621.3,1614.8,1629.7,1585.8,1307.2,1544.9,1571
54000,West Virginia,83,  Government and government enterprises,11710.6,11786.7,11763.6,11808.7,11899.8,11967.3,12264,12249.4,12394.5,12514.7,12896.7,13000.5,13454.3,13109.8,13355.1,13679.5
54000,West Virginia,84,    Federal civilian,3199.6,3240.2,3273,3304.2,3353,3387.8,3404.8,3410.1,3425.2,3454.6,3508.6,3564,3660.3,3747.3,3827.1,3776.3
54000,West Virginia,85,    Military,372.9,373.8,381.6,383.4,374.5,383.8,384.2,389.2,393,396.4,387.5,382.7,373.9,374.9,380.9,382.2
54000,West Virginia,86,    State and local,8138.1,8172.7,8109,8121.1,8172.3,8195.7,8475,8450.1,8576.3,8663.7,9000.6,9053.8,9420.2,8987.6,9147.2,9521
55000,Wisconsin,1,All industry total,315619.7,315384,320207.4,322030.4,328275.6,330392.2,334008.8,337317.8,339570.2,343990.6,346459.6,350925.3,346338.7,318138.3,346036.3,351851
55000,Wisconsin,2,  Private industries,280626.4,281801.3,284330.1,287788.8,292182.5,295467.2,298065.5,300837,303521.3,307218,309658.1,313031.3,308454.2,281249.6,308928,312913.5
55000,Wisconsin,3,"      Agriculture, forestry, fishing and hunting",4693,4938.9,4523.7,4547.3,4865.4,4890.3,4301.6,4410.9,4355.9,4606.4,4473.2,4551.1,(D),(D),(D),(D)
55000,Wisconsin,6,"      Mining, quarrying, and oil and gas extraction",561,623.1,702.9,933,1161.9,1234.7,1269.6,1124,915.7,847.1,765.1,746.7,(D),(D),(D),(D)
